total_value,neighborhood,area,year,deposit,rent,elavator,parking,warehouse
2700000000.0, فرمانیه ,150,1399,2700000000.0,0.0,1,1,1
1000000000.0, فرمانیه ,140,1384,1000000000.0,0.0,0,1,1
400090000.0, باغ فیض ,75,1393,400000000.0,3000000.0,1,1,1
400450000.0, سعادت‌آباد ,120,1397,400000000.0,15000000.0,1,1,1
205000000.0, پردیس ,115,1398,205000000.0,0.0,1,1,1
100390000.0, فرمانیه ,115,1380,100000000.0,13000000.0,0,1,1
610000000.0, سیدخندان ,187,1372,610000000.0,0.0,0,0,1
300000000.0, صادقیه ,78,1380,300000000.0,0.0,0,0,1
150075000.0, پونک ,67,1383,150000000.0,2500000.0,0,1,1
200063000.0, پرند ,130,1398,200000000.0,2100000.0,1,1,1
200360000.0, جردن ,130,1388,200000000.0,12000000.0,1,1,1
0.0, امانیه ,245,1398,0.0,0.0,1,1,1
850150000.0, زعفرانیه ,120,1390,850000000.0,5000000.0,1,1,1
30015000.0, پاکدشت ,80,1380,30000000.0,500000.0,0,1,1
100165000.0, شهرک نفت (منطقه ۵) ,65,1396,100000000.0,5500000.0,1,1,1
2700540000.0, زعفرانیه ,350,1389,2700000000.0,18000000.0,1,1,1
700000000.0, هروی ,90,1398,700000000.0,0.0,1,1,1
400390000.0, سعادت‌آباد ,155,1388,400000000.0,13000000.0,1,1,1
600000000.0, کوی فردوس ,120,1394,600000000.0,0.0,1,1,1
400300000.0, ونک ,185,1372,400000000.0,10000000.0,1,1,1
40054000.0, تولید دارو ,40,1388,40000000.0,1800000.0,1,0,1
0.0, سعادت‌آباد ,95,1389,0.0,0.0,1,1,1
300000000.0, شهر زیبا ,60,1399,300000000.0,0.0,1,1,1
200120000.0, توحید ,73,1395,200000000.0,4000000.0,1,1,1
250000000.0, جوانمرد قصاب ,100,1394,250000000.0,0.0,1,1,1
290006000.0, لشکر ,70,1394,290000000.0,200000.0,0,1,1
750000000.0, جنت‌آباد مرکزی ,130,1397,750000000.0,0.0,1,1,1
180000000.0, استاد معین ,75,1399,180000000.0,0.0,0,0,1
1000000000.0, نیرو هوایی ,160,1399,1000000000.0,0.0,1,1,1
1600600000.0, فرمانیه ,200,1398,1600000000.0,20000000.0,1,1,1
550000000.0, سازمان برنامه ,115,1393,550000000.0,0.0,1,1,1
2690000000.0, نیاوران ,222,1389,2690000000.0,0.0,0,1,1
50055500.0, هاشمی ,42,1392,50000000.0,1850000.0,0,0,1
1200180000.0, هروی ,180,1398,1200000000.0,6000000.0,1,1,1
360000000.0, شمس‌آباد ,70,1389,360000000.0,0.0,1,1,1
30075000.0, مخصوص ,65,1380,30000000.0,2500000.0,0,0,1
0.0, دروس ,183,1380,0.0,0.0,0,1,1
50078000.0, بریانک ,50,1395,50000000.0,2600000.0,1,1,1
200360000.0, اختیاریه ,100,1389,200000000.0,12000000.0,1,1,1
400000000.0, تهرانپارس شرقی ,95,1399,400000000.0,0.0,1,1,1
50195000.0, سیدخندان ,68,1379,50000000.0,6500000.0,0,1,1
100045000.0, جوادیه تهرانپارس ,60,1381,100000000.0,1500000.0,0,1,1
300450000.0, اقدسیه ,180,1386,300000000.0,15000000.0,1,1,1
90180000.0, یوسف‌آباد ,110,1375,90000000.0,6000000.0,0,1,1
20063000.0, جیحون ,50,1372,20000000.0,2100000.0,0,0,1
200315000.0, شهرک غرب ,100,1396,200000000.0,10500000.0,1,1,1
50060000.0, سبلان ,55,1391,50000000.0,2000000.0,0,0,1
200240000.0, سعادت‌آباد ,110,1386,200000000.0,8000000.0,1,1,1
800000000.0, تجریش ,105,1397,800000000.0,0.0,1,1,1
350000000.0, سیدخندان ,70,1385,350000000.0,0.0,1,1,1
400090000.0, باغ فیض ,95,1396,400000000.0,3000000.0,1,1,1
1350270000.0, اباذر ,190,1399,1350000000.0,9000000.0,1,1,1
1501050000.0, ولنجک ,210,1396,1500000000.0,35000000.0,1,1,1
100099000.0, نارمک ,80,1387,100000000.0,3300000.0,0,1,1
899000000.0, جردن ,160,1382,899000000.0,0.0,0,1,1
1300000000.0, ونک ,170,1363,1300000000.0,0.0,1,1,1
2300000000.0, الهیه ,300,1393,2300000000.0,0.0,1,1,1
800000000.0, اختیاریه ,125,1386,800000000.0,0.0,1,1,1
490000000.0, ستارخان ,110,1392,490000000.0,0.0,1,1,1
1300000000.0, سعادت‌آباد ,158,1399,1300000000.0,0.0,1,1,1
1600000000.0, الهیه ,210,1386,1600000000.0,0.0,1,1,1
250225000.0, دریاچه شهدای خلیج فارس ,130,1392,250000000.0,7500000.0,1,1,1
100255000.0, آبشار تهران ,105,1399,100000000.0,8500000.0,1,1,1
0.0, کوی مهران ,145,1392,0.0,0.0,1,1,1
250135000.0, تهرانپارس غربی ,80,1399,250000000.0,4500000.0,1,1,1
200027000.0, جنت‌آباد جنوبی ,60,1385,200000000.0,900000.0,0,1,1
250000000.0, پونک ,75,1388,250000000.0,0.0,0,1,1
200225000.0, جنت‌آباد جنوبی ,125,1390,200000000.0,7500000.0,1,1,1
1100000000.0, سهروردی ,200,1363,1100000000.0,0.0,1,1,1
190030000.0, ستارخان ,78,1380,190000000.0,1000000.0,0,1,1
800000000.0, شهرک نفت (منطقه ۵) ,140,1395,800000000.0,0.0,1,1,1
260000000.0, استاد معین ,65,1394,260000000.0,0.0,1,1,1
60210000.0, هروی ,100,1380,60000000.0,7000000.0,0,1,1
201050000.0, الهیه ,150,1399,200000000.0,35000000.0,1,1,1
200600000.0, الهیه ,120,1391,200000000.0,20000000.0,1,1,1
90000000.0, اندیشه ,58,1397,90000000.0,0.0,1,1,1
150000000.0, تهران‌سر ,52,1386,150000000.0,0.0,0,1,1
135120000.0, کوی فردوس ,80,1389,135000000.0,4000000.0,1,1,1
530000000.0, اباذر ,107,1388,530000000.0,0.0,1,1,1
200180000.0, جلفا ,115,1388,200000000.0,6000000.0,0,1,1
450000000.0, شمس‌آباد ,100,1388,450000000.0,0.0,1,0,1
170000000.0, ابوذر (منطقه ۱۵) ,65,1390,170000000.0,0.0,1,0,1
150090000.0, نارمک ,75,1395,150000000.0,3000000.0,1,0,1
650180000.0, جنت‌آباد مرکزی ,150,1398,650000000.0,6000000.0,1,1,1
3500000000.0, زعفرانیه ,240,1397,3500000000.0,0.0,1,1,1
0.0, یوسف‌آباد ,145,1398,0.0,0.0,1,1,1
4000000000.0, زعفرانیه ,230,1399,4000000000.0,0.0,1,1,1
200072000.0, نارمک ,77,1395,200000000.0,2400000.0,1,1,1
150036000.0, ابوذر (منطقه ۱۵) ,66,1386,150000000.0,1200000.0,0,0,1
1800000000.0, پاسداران ,185,1399,1800000000.0,0.0,1,1,1
2000030000.0, لواسان ,240,1390,2000000000.0,1000000.0,0,1,1
200150000.0, صادقیه ,88,1391,200000000.0,5000000.0,1,1,1
1000000000.0, میرداماد ,160,1381,1000000000.0,0.0,1,1,1
300450000.0, میرداماد ,114,1399,300000000.0,15000000.0,1,1,1
500000000.0, پونک ,78,1392,500000000.0,0.0,1,1,1
3000000000.0, الهیه ,270,1398,3000000000.0,0.0,1,1,1
320000000.0, حکیمیه ,100,1395,320000000.0,0.0,1,1,1
1250000000.0, درب دوم ,155,1397,1250000000.0,0.0,1,1,1
550000000.0, مرزداران ,100,1375,550000000.0,0.0,0,1,1
85000000.0, اندیشه ,65,1389,85000000.0,0.0,0,0,1
600600000.0, ولنجک ,195,1386,600000000.0,20000000.0,1,1,1
100090000.0, باغ فیض ,70,1388,100000000.0,3000000.0,0,1,1
0.0, پرند ,97,1397,0.0,0.0,0,1,1
200180000.0, تهرانپارس غربی ,115,1384,200000000.0,6000000.0,1,0,1
120270000.0, فرمانیه ,80,1394,120000000.0,9000000.0,1,1,1
900000000.0, نیاوران ,122,1398,900000000.0,0.0,1,1,1
200600000.0, جردن ,180,1389,200000000.0,20000000.0,1,1,1
272000000.0, شهرک پرواز ,68,1385,272000000.0,0.0,0,0,1
0.0, شمس‌آباد ,95,1395,0.0,0.0,1,1,1
220660000.0, ولنجک ,160,1385,220000000.0,22000000.0,1,1,1
1000600000.0, میرداماد ,260,1390,1000000000.0,20000000.0,1,1,1
70150000.0, مجیدیه ,65,1397,70000000.0,5000000.0,1,1,1
150090000.0, تهران‌سر ,75,1396,150000000.0,3000000.0,1,1,1
300330000.0, هروی ,100,1386,300000000.0,11000000.0,1,1,1
170000000.0, شیخ هادی ,55,1386,170000000.0,0.0,0,0,1
70075000.0, نارمک جنوبی ,50,1389,70000000.0,2500000.0,0,0,1
300900000.0, الهیه ,160,1390,300000000.0,30000000.0,1,1,1
400000000.0, پرستار ,86,1399,400000000.0,0.0,1,1,1
53048000.0, نارمک جنوبی ,59,1381,53000000.0,1600000.0,0,0,1
100060000.0, افسریه ,68,1397,100000000.0,2000000.0,1,1,1
600090000.0, کوی فردوس ,112,1399,600000000.0,3000000.0,1,1,1
0.0, دزاشیب ,150,1399,0.0,0.0,1,1,1
400075000.0, پاسداران ,100,1371,400000000.0,2500000.0,0,1,1
500450000.0, سعادت‌آباد ,122,1398,500000000.0,15000000.0,1,1,1
400240000.0, یوسف‌آباد ,145,1395,400000000.0,8000000.0,1,1,1
80060000.0, لویزان ,55,1387,80000000.0,2000000.0,0,0,1
0.0, ونک ,70,1385,0.0,0.0,1,0,1
200315000.0, سعادت‌آباد ,100,1397,200000000.0,10500000.0,1,1,1
1000000000.0, سوهانک ,150,1399,1000000000.0,0.0,1,1,1
1200750000.0, حکمت ,225,1396,1200000000.0,25000000.0,1,1,1
1001200000.0, اقدسیه ,240,1390,1000000000.0,40000000.0,1,1,1
2000000000.0, سعادت‌آباد ,150,1398,2000000000.0,0.0,1,1,1
180300000.0, سعادت‌آباد ,75,1389,180000000.0,10000000.0,1,1,1
100420000.0, هروی ,120,1395,100000000.0,14000000.0,1,1,1
650000000.0, تهرانپارس غربی ,110,1392,650000000.0,0.0,1,1,1
300390000.0, قیطریه ,150,1397,300000000.0,13000000.0,1,1,1
200450000.0, قیطریه ,80,1399,200000000.0,15000000.0,1,1,1
560000000.0, سعادت‌آباد ,75,1387,560000000.0,0.0,1,1,1
75000000.0, پرند ,84,1398,75000000.0,0.0,1,0,1
200255000.0, ونک ,80,1363,200000000.0,8500000.0,0,1,1
350078000.0, صادقیه ,107,1377,350000000.0,2600000.0,0,1,1
450000000.0, یوسف‌آباد ,150,1381,450000000.0,0.0,0,0,1
0.0, فرمانیه ,260,1398,0.0,0.0,1,1,1
200000000.0, نیرو هوایی ,57,1386,200000000.0,0.0,1,0,1
40030000.0, شهر قدس ,80,1395,40000000.0,1000000.0,0,1,1
350360000.0, پونک ,120,1399,350000000.0,12000000.0,1,1,1
300090000.0, اوین ,125,1387,300000000.0,3000000.0,0,1,1
200180000.0, جنت‌آباد مرکزی ,130,1395,200000000.0,6000000.0,1,1,1
500750000.0, فرمانیه ,180,1389,500000000.0,25000000.0,1,1,1
200360000.0, ستارخان ,120,1397,200000000.0,12000000.0,1,1,1
100270000.0, سعادت‌آباد ,72,1386,100000000.0,9000000.0,1,1,1
300000000.0, عباس‌آباد ,75,1380,300000000.0,0.0,0,0,1
601500000.0, الهیه ,215,1389,600000000.0,50000000.0,1,1,1
600210000.0, مرزداران ,140,1395,600000000.0,7000000.0,1,1,1
500090000.0, شهران شمالی ,160,1398,500000000.0,3000000.0,1,1,1
1000000000.0, ظفر ,160,1382,1000000000.0,0.0,1,1,1
150150000.0, کوی فردوس ,74,1384,150000000.0,5000000.0,0,1,1
250174000.0, دانشگاه علم و صنعت ,110,1399,250000000.0,5800000.0,1,1,1
250210000.0, پونک ,82,1391,250000000.0,7000000.0,1,1,1
440000000.0, نارمک ,78,1399,440000000.0,0.0,1,1,1
505400000.0, الهیه ,380,1399,500000000.0,180000000.0,1,1,1
150000000.0, مجیدیه ,52,1395,150000000.0,0.0,0,0,1
170000000.0, جنت‌آباد مرکزی ,64,1380,170000000.0,0.0,0,0,1
150210000.0, سهروردی ,100,1391,150000000.0,7000000.0,1,1,1
1300000000.0, سعادت‌آباد ,138,1399,1300000000.0,0.0,1,1,1
100153000.0, پونک ,85,1386,100000000.0,5100000.0,0,1,1
100135000.0, پرستار ,130,1363,100000000.0,4500000.0,0,0,1
0.0, قیطریه ,138,1396,0.0,0.0,1,1,1
150120000.0, جنت‌آباد جنوبی ,75,1395,150000000.0,4000000.0,1,1,1
1700000000.0, سعادت‌آباد ,140,1398,1700000000.0,0.0,1,1,1
300540000.0, زعفرانیه ,175,1390,300000000.0,18000000.0,1,1,1
275000000.0, تهرانپارس شرقی ,72,1388,275000000.0,0.0,1,1,1
180000000.0, شهر ری - استخر ,75,1395,180000000.0,0.0,1,1,1
200510000.0, نیاوران ,125,1390,200000000.0,17000000.0,1,1,1
2900000000.0, زعفرانیه ,240,1398,2900000000.0,0.0,1,1,1
650003000.0, جلفا ,116,1371,650000000.0,100000.0,0,1,1
250000000.0, استاد معین ,65,1396,250000000.0,0.0,1,1,1
85090000.0, جیحون ,65,1392,85000000.0,3000000.0,1,1,1
200300000.0, درکه ,111,1396,200000000.0,10000000.0,1,1,1
170210000.0, جنت‌آباد جنوبی ,170,1383,170000000.0,7000000.0,0,0,1
90150000.0, کوی فردوس ,60,1385,90000000.0,5000000.0,1,1,1
0.0, قیطریه ,160,1390,0.0,0.0,1,1,1
200360000.0, تجریش ,90,1393,200000000.0,12000000.0,1,0,1
1100000000.0, زعفرانیه ,120,1394,1100000000.0,0.0,1,1,1
100150000.0, شمس‌آباد ,85,1390,100000000.0,5000000.0,1,1,1
350096000.0, طرشت ,110,1394,350000000.0,3200000.0,1,1,1
0.0, نیرو هوایی ,160,1398,0.0,0.0,1,1,1
410000000.0, سعادت‌آباد ,97,1386,410000000.0,0.0,0,1,1
600000000.0, سازمان برنامه ,108,1394,600000000.0,0.0,1,1,1
480000000.0, نظام‌آباد ,142,1399,480000000.0,0.0,1,1,1
500000000.0, سعادت‌آباد ,65,1395,500000000.0,0.0,1,1,1
0.0, الهیه ,275,1393,0.0,0.0,1,1,1
200120000.0, شمس‌آباد ,80,1385,200000000.0,4000000.0,0,1,1
450000000.0, گیشا (کوی نصر) ,160,1363,450000000.0,0.0,0,0,1
1200000000.0, میرداماد ,100,1398,1200000000.0,0.0,1,1,1
200195000.0, پونک ,82,1396,200000000.0,6500000.0,1,1,1
130000000.0, نارمک ,40,1379,130000000.0,0.0,0,0,1
350225000.0, سیدخندان ,125,1392,350000000.0,7500000.0,1,1,1
50435000.0, قیطریه ,100,1393,50000000.0,14500000.0,1,1,1
2000000000.0, دروس ,170,1398,2000000000.0,0.0,1,1,1
100105000.0, تهرانپارس غربی ,64,1380,100000000.0,3500000.0,0,1,1
150105000.0, جنت‌آباد جنوبی ,65,1381,150000000.0,3500000.0,0,0,1
501500000.0, زعفرانیه ,250,1396,500000000.0,50000000.0,1,1,1
40090000.0, اوقاف ,52,1388,40000000.0,3000000.0,0,0,1
0.0, نیاوران ,110,1398,0.0,0.0,1,1,1
240000000.0, شاهین ,63,1398,240000000.0,0.0,1,0,1
1000000000.0, کامرانیه ,100,1393,1000000000.0,0.0,1,1,1
450000000.0, پیروزی ,90,1399,450000000.0,0.0,1,1,1
2400000000.0, نیاوران ,240,1398,2400000000.0,0.0,1,1,1
130210000.0, سعادت‌آباد ,70,1388,130000000.0,7000000.0,1,1,1
45000000.0, اتابک ,40,1384,45000000.0,0.0,1,1,1
300000000.0, نارمک ,92,1395,300000000.0,0.0,1,1,1
4000000000.0, نیاوران ,420,1396,4000000000.0,0.0,1,1,1
1000000000.0, زعفرانیه ,140,1380,1000000000.0,0.0,0,1,1
501500000.0, زعفرانیه ,200,1395,500000000.0,50000000.0,1,1,1
600000000.0, پونک ,80,1399,600000000.0,0.0,1,1,1
25045000.0, شهر قدس ,85,1381,25000000.0,1500000.0,0,0,1
400900000.0, اقدسیه ,180,1388,400000000.0,30000000.0,1,1,1
150150000.0, پاسداران ,65,1390,150000000.0,5000000.0,1,0,1
650000000.0, سعادت‌آباد ,96,1390,650000000.0,0.0,1,1,1
730750000.0, سعادت‌آباد ,150,1398,730000000.0,25000000.0,1,1,1
300465000.0, جردن ,100,1396,300000000.0,15500000.0,1,1,1
30120000.0, پونک ,65,1390,30000000.0,4000000.0,1,1,1
0.0, فرمانیه ,225,1397,0.0,0.0,1,1,1
1300000000.0, زعفرانیه ,130,1396,1300000000.0,0.0,1,1,1
100105000.0, دهقان ,65,1397,100000000.0,3500000.0,1,1,1
80072000.0, شهر ری - اقدسیه ,102,1389,80000000.0,2400000.0,0,1,1
1000000000.0, اباذر ,140,1399,1000000000.0,0.0,1,1,1
250000000.0, تهران‌سر ,80,1399,250000000.0,0.0,1,1,1
300000000.0, جنت‌آباد شمالی ,75,1379,300000000.0,0.0,0,1,1
2350000000.0, زعفرانیه ,240,1395,2350000000.0,0.0,1,1,1
200075000.0, قاسم‌آباد ,86,1399,200000000.0,2500000.0,1,1,1
100480000.0, آجودانیه ,85,1397,100000000.0,16000000.0,1,1,1
220000000.0, تهرانپارس شرقی ,85,1395,220000000.0,0.0,0,1,1
60069000.0, افسریه ,65,1392,60000000.0,2300000.0,0,1,1
200120000.0, شادمهر ,71,1392,200000000.0,4000000.0,1,1,1
1850000000.0, آجودانیه ,250,1390,1850000000.0,0.0,1,1,1
900300000.0, اباذر ,210,1388,900000000.0,10000000.0,1,1,1
28091500.0, سلیمانی ,65,1380,28000000.0,3050000.0,0,0,1
300240000.0, شهرک نفت (منطقه ۱) ,120,1399,300000000.0,8000000.0,1,1,1
200084000.0, شهر زیبا ,63,1386,200000000.0,2800000.0,1,1,1
150150000.0, ابوذر (منطقه ۱۵) ,92,1398,150000000.0,5000000.0,1,1,1
150075000.0, شکوفه ,72,1394,150000000.0,2500000.0,1,1,1
0.0, کامرانیه ,245,1396,0.0,0.0,1,1,1
600000000.0, شهرک غرب ,138,1385,600000000.0,0.0,0,1,1
55099000.0, آذربایجان ,55,1390,55000000.0,3300000.0,1,0,1
400450000.0, سعادت‌آباد ,140,1390,400000000.0,15000000.0,1,1,1
250540000.0, قیطریه ,80,1399,250000000.0,18000000.0,1,1,1
500180000.0, قیطریه ,75,1396,500000000.0,6000000.0,1,1,1
500165000.0, میرداماد ,130,1388,500000000.0,5500000.0,1,1,1
320000000.0, باغ فیض ,65,1385,320000000.0,0.0,1,1,1
400090000.0, صادقیه ,110,1393,400000000.0,3000000.0,1,1,1
60000000.0, قرچک ,55,1388,60000000.0,0.0,0,0,1
210000000.0, جنت‌آباد جنوبی ,56,1385,210000000.0,0.0,0,1,1
200180000.0, باغ فیض ,100,1395,200000000.0,6000000.0,1,1,1
500000000.0, طرشت ,150,1380,500000000.0,0.0,0,1,1
250180000.0, پونک ,110,1389,250000000.0,6000000.0,1,1,1
50180000.0, پونک ,65,1395,50000000.0,6000000.0,0,1,1
950000000.0, قیطریه ,125,1395,950000000.0,0.0,1,1,1
355000000.0, امیرآباد ,95,1394,100000000.0,8500000000.0,1,1,1
120075000.0, آذربایجان ,65,1390,120000000.0,2500000.0,0,1,1
540000000.0, باغ فیض ,105,1399,540000000.0,0.0,1,1,1
250255000.0, پاسداران ,110,1388,250000000.0,8500000.0,1,1,1
500060000.0, قیطریه ,50,1390,500000000.0,2000000.0,1,1,1
100000000.0, یافت‌آباد ,50,1384,100000000.0,0.0,0,0,1
200540000.0, دزاشیب ,160,1397,200000000.0,18000000.0,1,1,1
160000000.0, مولوی ,80,1394,160000000.0,0.0,1,1,1
100630000.0, جمال‌زاده ,65,1388,100000000.0,21000000.0,0,1,1
900000000.0, نیاوران ,155,1382,900000000.0,0.0,1,1,1
310000000.0, مرزداران ,80,1385,310000000.0,0.0,0,1,1
300360000.0, پاسداران ,130,1390,300000000.0,12000000.0,1,1,1
200540000.0, سعادت‌آباد ,100,1386,200000000.0,18000000.0,1,1,1
0.0, پردیس ,78,1390,0.0,0.0,1,0,1
200900000.0, باغ فردوس ,200,1393,200000000.0,30000000.0,1,1,1
0.0, کوی فردوس ,70,1398,0.0,0.0,1,1,1
0.0, آهنگ ,80,1397,0.0,0.0,1,1,1
20066000.0, سبلان ,65,1375,20000000.0,2200000.0,0,0,1
200000000.0, نیرو هوایی ,53,1382,200000000.0,0.0,0,0,1
3000000000.0, ولنجک ,165,1397,3000000000.0,0.0,1,1,1
300270000.0, مرزداران ,101,1396,300000000.0,9000000.0,1,1,1
0.0, سعادت‌آباد ,125,1382,0.0,0.0,1,1,1
170000000.0, اندیشه ,98,1399,170000000.0,0.0,1,1,1
50115500.0, گرگان ,80,1387,50000000.0,3850000.0,0,0,1
75186000.0, شمس‌آباد ,85,1381,75000000.0,6200000.0,0,1,1
500450000.0, پونک ,155,1399,500000000.0,15000000.0,1,1,1
0.0, میرداماد ,100,1399,0.0,0.0,1,1,1
2500000000.0, پاسداران ,330,1389,2500000000.0,0.0,0,1,1
400000000.0, باغ فیض ,90,1385,400000000.0,0.0,0,1,1
0.0, الهیه ,250,1396,0.0,0.0,1,1,1
2300000000.0, ونک ,275,1398,2300000000.0,0.0,1,1,1
235000000.0, مدائن ,68,1382,235000000.0,0.0,0,0,1
500420000.0, سعادت‌آباد ,118,1398,500000000.0,14000000.0,1,1,1
1300030000.0, نیاوران ,150,1398,1300000000.0,1000000.0,1,1,1
350180000.0, دبستان ,100,1397,350000000.0,6000000.0,1,1,1
200081000.0, سازمان برنامه ,63,1386,200000000.0,2700000.0,1,1,1
400000000.0, آهنگ ,120,1396,400000000.0,0.0,1,1,1
500180000.0, امیرآباد ,130,1389,500000000.0,6000000.0,1,1,1
0.0, گیشا (کوی نصر) ,110,1396,0.0,0.0,1,1,1
200030000.0, سازمان برنامه ,70,1380,200000000.0,1000000.0,0,1,1
0.0, یوسف‌آباد ,150,1398,0.0,0.0,1,1,1
0.0, الهیه ,120,1390,0.0,0.0,1,1,1
1300000000.0, الهیه ,208,1386,1300000000.0,0.0,1,1,1
0.0, تهران‌سر ,82,1395,0.0,0.0,1,1,1
200210000.0, بهار ,79,1399,200000000.0,7000000.0,1,1,1
700300000.0, شهرک غرب ,140,1382,700000000.0,10000000.0,1,1,1
80060000.0, سلسبیل ,40,1383,80000000.0,2000000.0,0,0,1
200300000.0, سعادت‌آباد ,100,1393,200000000.0,10000000.0,1,1,1
570000000.0, یوسف‌آباد ,150,1363,570000000.0,0.0,0,0,1
500660000.0, کاشانک ,120,1399,500000000.0,22000000.0,1,1,1
290000000.0, پونک ,59,1385,290000000.0,0.0,1,1,1
480000000.0, کوی فردوس ,85,1390,480000000.0,0.0,1,1,1
1100000000.0, ازگل ,130,1399,1100000000.0,0.0,1,1,1
300300000.0, شهرک راه‌آهن ,165,1395,300000000.0,10000000.0,1,1,1
2000000000.0, فرمانیه ,270,1398,2000000000.0,0.0,1,1,1
250300000.0, ازگل ,131,1391,250000000.0,10000000.0,1,1,1
370000000.0, مرزداران ,75,1396,370000000.0,0.0,1,1,1
500090000.0, زیبادشت ,110,1399,500000000.0,3000000.0,1,1,1
380240000.0, مرزداران ,170,1392,380000000.0,8000000.0,1,1,1
200060000.0, پونک ,90,1387,200000000.0,2000000.0,0,1,1
600090000.0, کوی فردوس ,112,1398,600000000.0,3000000.0,1,1,1
120180000.0, کوی فردوس ,80,1395,120000000.0,6000000.0,1,1,1
500750000.0, دروس ,180,1399,500000000.0,25000000.0,1,1,1
60030000.0, مشیریه ,40,1385,60000000.0,1000000.0,0,0,1
1000000000.0, شهرک غرب ,140,1395,1000000000.0,0.0,1,1,1
100195000.0, مجیدیه ,85,1390,100000000.0,6500000.0,1,1,1
900300000.0, نیاوران ,100,1399,900000000.0,10000000.0,1,1,1
800720000.0, دروس ,155,1399,800000000.0,24000000.0,1,1,1
160000000.0, فلاح ,60,1388,160000000.0,0.0,0,0,1
250240000.0, شهرک راه‌آهن ,180,1385,250000000.0,8000000.0,0,1,1
100255000.0, سعادت‌آباد ,100,1387,100000000.0,8500000.0,0,0,1
2000000000.0, پاسداران ,230,1392,2000000000.0,0.0,1,1,1
300195000.0, اباذر ,88,1399,300000000.0,6500000.0,1,1,1
100180000.0, سعادت‌آباد ,70,1385,100000000.0,6000000.0,0,0,1
390000000.0, پیروزی ,90,1387,390000000.0,0.0,0,1,1
450315000.0, هروی ,145,1394,450000000.0,10500000.0,1,1,1
100066000.0, سلامت ,65,1393,100000000.0,2200000.0,1,1,1
240000000.0, چیتگر ,55,1399,240000000.0,0.0,1,1,1
1000450000.0, فرمانیه ,140,1397,1000000000.0,15000000.0,1,1,1
600270000.0, پاسداران ,151,1393,600000000.0,9000000.0,1,1,1
300024000.0, کوی فردوس ,80,1387,300000000.0,800000.0,0,1,1
500000000.0, خواجه نظام الملک ,122,1393,500000000.0,0.0,1,1,1
0.0, فرمانیه ,210,1399,0.0,0.0,1,1,1
120180000.0, کوی فردوس ,76,1395,120000000.0,6000000.0,1,1,1
1200000000.0, کوی فردوس ,190,1395,1200000000.0,0.0,1,1,1
0.0, یوسف‌آباد ,80,1397,0.0,0.0,1,1,1
100162000.0, شهران جنوبی ,70,1386,100000000.0,5400000.0,1,1,1
700000000.0, گیشا (کوی نصر) ,110,1398,700000000.0,0.0,1,1,1
0.0, فرمانیه ,210,1397,0.0,0.0,1,1,1
300960000.0, پاسداران ,260,1385,300000000.0,32000000.0,1,1,1
500045000.0, شهران شمالی ,115,1392,500000000.0,1500000.0,1,1,1
90057000.0, ابوذر (منطقه ۱۵) ,66,1385,90000000.0,1900000.0,0,0,1
900000000.0, اختیاریه ,125,1398,900000000.0,0.0,1,1,1
150135000.0, دارآباد ,60,1386,150000000.0,4500000.0,0,0,1
200360000.0, شهرک راه‌آهن ,127,1395,200000000.0,12000000.0,1,1,1
180000000.0, تهرانپارس غربی ,50,1385,180000000.0,0.0,0,0,1
150120000.0, ستارخان ,80,1382,150000000.0,4000000.0,0,1,1
200390000.0, ولنجک ,125,1386,200000000.0,13000000.0,1,1,1
300300000.0, اختیاریه ,100,1399,300000000.0,10000000.0,1,1,1
110135000.0, جنت‌آباد مرکزی ,82,1384,110000000.0,4500000.0,0,1,1
440000000.0, کوی فردوس ,78,1399,440000000.0,0.0,1,1,1
500000000.0, دریاچه شهدای خلیج فارس ,125,1395,500000000.0,0.0,1,1,1
500600000.0, نیاوران ,160,1399,500000000.0,20000000.0,1,1,1
320000000.0, کوی فردوس ,75,1385,320000000.0,0.0,0,1,1
200360000.0, لویزان ,120,1397,200000000.0,12000000.0,1,1,1
1200000000.0, سیدخندان ,160,1399,1200000000.0,0.0,1,1,1
100165000.0, المهدی ,75,1390,100000000.0,5500000.0,1,0,1
0.0, فرمانیه ,335,1398,0.0,0.0,1,1,1
50000135000.0, ظفر ,50,1392,50000000000.0,4500000.0,1,0,1
500600000.0, نیاوران ,127,1392,500000000.0,20000000.0,1,1,1
300000000.0, نارمک جنوبی ,85,1388,300000000.0,0.0,0,1,1
400330000.0, سهروردی ,145,1394,400000000.0,11000000.0,1,1,1
500750000.0, دروس ,220,1397,500000000.0,25000000.0,1,1,1
400420000.0, جردن ,150,1380,400000000.0,14000000.0,1,1,1
760000000.0, جنت‌آباد مرکزی ,140,1396,760000000.0,0.0,1,1,1
300300000.0, جنت‌آباد جنوبی ,140,1399,300000000.0,10000000.0,1,1,1
600000000.0, سعادت‌آباد ,107,1385,600000000.0,0.0,1,1,1
0.0, پاسداران ,185,1399,0.0,0.0,1,1,1
70000000.0, اندیشه ,50,1389,70000000.0,0.0,0,1,1
100135000.0, تهران‌نو ,83,1385,100000000.0,4500000.0,0,1,1
2001200000.0, ولنجک ,300,1387,2000000000.0,40000000.0,1,1,1
30046500.0, دولاب ,45,1388,30000000.0,1550000.0,0,0,1
200810000.0, الهیه ,150,1388,200000000.0,27000000.0,1,1,1
151770000.0, الهیه ,210,1395,150000000.0,59000000.0,1,1,1
